,구분,이자보상배율1999,영업이익1999,차입금의존도1999,총자본증가율1999,유동자산증가율1999,매출액증가율1999,순이익증가율1999,영업이익증가율1999,매출액순이익률1999,매출액총이익률1999,자기자본순이익률1999,총자본순이익률1999,매출원가 대 매출액비율1999,매출채권회전률1999,재고자산회전률1999,총자본회전률1999,유형자산회전율1999,부채비율1999,유동비율1999,자기자본배율1999,당좌비율1999,비유동비율1999,순운전자본비율1999,현금비율1999,부채1999,자산1999,매출액1999,부채/현금흐름1999,유동부채1999,유동자산1999,매출/현금흐름1999,차입금평균이자율1999,정상기업여부
14,샘표(주),1.3,9126968,36.26,96.59,10.74,6.07,2.4,-4.24,2.69,31.29,4.01,1.6,68.71,5.92,6.14,0.6,1.26,83.77,154.15,2312.63,123.99,115.75,12.97,60.82,86088389,188861874,84896235,5.86,45236945,69734348,5.94,10.15,1
15,쌍용씨앤이(주),0.14,73198689,59.88,-5.37,-45.75,6.7,0,-5.48,7.43,15.88,6.28,1.53,84.12,5.61,15.89,0.21,0.33,320.65,36.06,218.27,33.13,352.76,-28.61,0.14,3991923337,5236885821,1108148096,-2.81,2343718547,845193091,-10.12,15.96,1
16,아남전자(주),-0.38,-17317416,190.54,-14.75,-13.32,-43.99,0,0,-36.22,5.37,0,-32.65,94.63,2.42,5.14,0.9,4.32,0,30.74,0,24.06,0,-161.19,1.93,413218119,175436143,171823768,1.93,408281833,125504263,4.65,13.89,0
17,에이프로젠제약(주),0.06,111764,103.21,-1.34,8.87,19.17,0,0,-16.5,38.82,0,-12.78,61.18,1.58,6.7,0.77,3.75,0,96.84,0,82.51,0,-2.22,3.11,26140543,14675023,11440151,-4.9,10275380,9950301,-11.2,8.19,0
18,케이알모터스(주),-0.36,-6979166,82.71,-19.5,-37.29,30.3,0,0,-45.16,13.36,-504.24,-23.2,86.64,2.92,5.24,0.51,1.24,0,75.07,-19.83,48.07,0,-9.62,1.71,202491462,191794487,110451711,-0.09,74003248,55551985,-0.17,11.88,0
19,케이지케미칼(주),-0.15,-2494454,95.61,-11.58,14.1,-31.7,0,0,-17.44,16.36,0,-12.3,83.64,5.23,5,0.7,1.5,0,43.79,-61.9,28.6,0,-55.38,0.41,135362224,110283616,82836270,-7.03,108656113,47580653,-11.49,15.45,0
20,퍼스텍(주),-0.27,-1219006,99.18,-5.87,-5.69,6.06,0,0,102.08,7.51,0,64.25,92.49,5.72,2.37,0.63,1.68,0,592.12,-210.24,310.2,0,38.99,30.47,63774286,51510290,33430612,4.06,4081431,24166802,7.74,7.03,0
21,페이퍼코리아(주),-0.06,-3016808,117.42,0,0,0,0,0,-53.72,11.53,0,-58.69,88.47,19.45,29.06,1.09,1.47,0,14.1,0,11.5,0,-124.28,0.64,488508223,312300670,170605021,-0.53,451843720,63712304,-1.53,27.21,0
22,한솔테크닉스(주),0.1,2187621,26.67,10.48,127.54,20.99,0,0,-18.79,7.23,0,-15.44,92.77,2.81,25.6,0.82,2.26,173.23,111.29,42.56,104.02,105.09,6.24,8.24,158869448,250577607,196152711,-12.6,138553188,154198144,-10.2,15.18,1
23,한솔홀딩스(주),0.48,104193766,45.45,-6.21,-41.95,-32.32,-87.15,85.23,0.84,19.5,0.75,0.25,80.5,12.73,8.25,0.3,1.05,117.82,94.33,604.75,83.66,143.67,-2.05,54.41,1584842847,2929929531,894983743,-0.83,1057382424,997451304,-1.47,12.08,1
24,현대비앤지스틸(주),0.94,37787582,86.24,14.47,-4.28,14.21,0,2230.5,0.14,13.87,0,0.11,86.13,7.04,11.13,0.77,1.33,0,142.73,0,108.26,0,8.45,4.89,676365964,497221689,357926611,2.35,98380686,140415292,4.43,8.62,0
